Periodo,Entidad_Federativa,Sexo,Grupo_edad,Condicion_informalidad,Numero_personas
20200901,Guerrero,Mujer,65 AÑOS Y MAS,Informal,44144
20210301,Guerrero,Mujer,65 AÑOS Y MAS,Informal,25916
20210601,Guerrero,Mujer,65 AÑOS Y MAS,Informal,28984
20210901,Guerrero,Mujer,65 AÑOS Y MAS,Informal,34385
20210601,Guerrero,Mujer,NO ESPECIFICADO,Formal,194
20210901,Guerrero,Mujer,NO ESPECIFICADO,Formal,194
20210301,Guerrero,Mujer,NO ESPECIFICADO,Informal,117
20210601,Guerrero,Mujer,NO ESPECIFICADO,Informal,180
20210901,Guerrero,Mujer,NO ESPECIFICADO,Informal,396
20200301,Hidalgo,Hombre,15 A 24 AÑOS,Formal,16767
20200901,Hidalgo,Hombre,15 A 24 AÑOS,Formal,23647
20210301,Hidalgo,Hombre,15 A 24 AÑOS,Formal,22383
20210601,Hidalgo,Hombre,15 A 24 AÑOS,Formal,20806
20210901,Hidalgo,Hombre,15 A 24 AÑOS,Formal,17496
20200301,Hidalgo,Hombre,15 A 24 AÑOS,Informal,103345
20200901,Hidalgo,Hombre,15 A 24 AÑOS,Informal,111079
20210301,Hidalgo,Hombre,15 A 24 AÑOS,Informal,97496
20210601,Hidalgo,Hombre,15 A 24 AÑOS,Informal,105533
20210901,Hidalgo,Hombre,15 A 24 AÑOS,Informal,107243
20200301,Hidalgo,Hombre,25 A 44 AÑOS,Formal,111252
20200901,Hidalgo,Hombre,25 A 44 AÑOS,Formal,96628
20210301,Hidalgo,Hombre,25 A 44 AÑOS,Formal,97253
20210601,Hidalgo,Hombre,25 A 44 AÑOS,Formal,95802
20210901,Hidalgo,Hombre,25 A 44 AÑOS,Formal,99483
20200301,Hidalgo,Hombre,25 A 44 AÑOS,Informal,230741
20200901,Hidalgo,Hombre,25 A 44 AÑOS,Informal,229028
20210301,Hidalgo,Hombre,25 A 44 AÑOS,Informal,207987
20210601,Hidalgo,Hombre,25 A 44 AÑOS,Informal,220892
20210901,Hidalgo,Hombre,25 A 44 AÑOS,Informal,228566
20200301,Hidalgo,Hombre,45 A 64 AÑOS,Formal,77882
20200901,Hidalgo,Hombre,45 A 64 AÑOS,Formal,71635
20210301,Hidalgo,Hombre,45 A 64 AÑOS,Formal,82600
20210601,Hidalgo,Hombre,45 A 64 AÑOS,Formal,80943
20210901,Hidalgo,Hombre,45 A 64 AÑOS,Formal,83102
20200301,Hidalgo,Hombre,45 A 64 AÑOS,Informal,187078
20200901,Hidalgo,Hombre,45 A 64 AÑOS,Informal,185493
20210301,Hidalgo,Hombre,45 A 64 AÑOS,Informal,181113
20210601,Hidalgo,Hombre,45 A 64 AÑOS,Informal,204440
20210901,Hidalgo,Hombre,45 A 64 AÑOS,Informal,189702
20200301,Hidalgo,Hombre,65 AÑOS Y MAS,Formal,6759
20200901,Hidalgo,Hombre,65 AÑOS Y MAS,Formal,9617
20210301,Hidalgo,Hombre,65 AÑOS Y MAS,Formal,17707
20210601,Hidalgo,Hombre,65 AÑOS Y MAS,Formal,8849
20210901,Hidalgo,Hombre,65 AÑOS Y MAS,Formal,10697
20200301,Hidalgo,Hombre,65 AÑOS Y MAS,Informal,50755
20200901,Hidalgo,Hombre,65 AÑOS Y MAS,Informal,43118
20210301,Hidalgo,Hombre,65 AÑOS Y MAS,Informal,41372
20210601,Hidalgo,Hombre,65 AÑOS Y MAS,Informal,48703
20210901,Hidalgo,Hombre,65 AÑOS Y MAS,Informal,48184
20200301,Hidalgo,Mujer,15 A 24 AÑOS,Formal,10835
20200901,Hidalgo,Mujer,15 A 24 AÑOS,Formal,10916
20210301,Hidalgo,Mujer,15 A 24 AÑOS,Formal,11724
20210601,Hidalgo,Mujer,15 A 24 AÑOS,Formal,9829
20210901,Hidalgo,Mujer,15 A 24 AÑOS,Formal,12369
20200301,Hidalgo,Mujer,15 A 24 AÑOS,Informal,60668
20200901,Hidalgo,Mujer,15 A 24 AÑOS,Informal,67239
20210301,Hidalgo,Mujer,15 A 24 AÑOS,Informal,55926
20210601,Hidalgo,Mujer,15 A 24 AÑOS,Informal,60944
20210901,Hidalgo,Mujer,15 A 24 AÑOS,Informal,63376
20200301,Hidalgo,Mujer,25 A 44 AÑOS,Formal,81841
20200901,Hidalgo,Mujer,25 A 44 AÑOS,Formal,66307
20210301,Hidalgo,Mujer,25 A 44 AÑOS,Formal,86193
20210601,Hidalgo,Mujer,25 A 44 AÑOS,Formal,79148
20210901,Hidalgo,Mujer,25 A 44 AÑOS,Formal,79685
20200301,Hidalgo,Mujer,25 A 44 AÑOS,Informal,170369
20200901,Hidalgo,Mujer,25 A 44 AÑOS,Informal,140456
20210301,Hidalgo,Mujer,25 A 44 AÑOS,Informal,150499
20210601,Hidalgo,Mujer,25 A 44 AÑOS,Informal,160002
20210901,Hidalgo,Mujer,25 A 44 AÑOS,Informal,177142
20200301,Hidalgo,Mujer,45 A 64 AÑOS,Formal,39859
20200901,Hidalgo,Mujer,45 A 64 AÑOS,Formal,41041
20210301,Hidalgo,Mujer,45 A 64 AÑOS,Formal,40185
20210601,Hidalgo,Mujer,45 A 64 AÑOS,Formal,44919
20210901,Hidalgo,Mujer,45 A 64 AÑOS,Formal,49916
20200301,Hidalgo,Mujer,45 A 64 AÑOS,Informal,135397
20200901,Hidalgo,Mujer,45 A 64 AÑOS,Informal,102002
20210301,Hidalgo,Mujer,45 A 64 AÑOS,Informal,109424
20210601,Hidalgo,Mujer,45 A 64 AÑOS,Informal,130104
20210901,Hidalgo,Mujer,45 A 64 AÑOS,Informal,140104
20200301,Hidalgo,Mujer,65 AÑOS Y MAS,Formal,1469
20200901,Hidalgo,Mujer,65 AÑOS Y MAS,Formal,1853
20210301,Hidalgo,Mujer,65 AÑOS Y MAS,Formal,2571
20210601,Hidalgo,Mujer,65 AÑOS Y MAS,Formal,2446
20210901,Hidalgo,Mujer,65 AÑOS Y MAS,Formal,2531
20200301,Hidalgo,Mujer,65 AÑOS Y MAS,Informal,25382
20200901,Hidalgo,Mujer,65 AÑOS Y MAS,Informal,14977
20210301,Hidalgo,Mujer,65 AÑOS Y MAS,Informal,24567
20210601,Hidalgo,Mujer,65 AÑOS Y MAS,Informal,23302
20210901,Hidalgo,Mujer,65 AÑOS Y MAS,Informal,27798
20200601,Información no disponible,Hombre,15 A 24 AÑOS,Formal,1649212.664
20200601,Información no disponible,Hombre,15 A 24 AÑOS,Informal,2188201.325
20200601,Información no disponible,Hombre,25 A 44 AÑOS,Formal,6787450.653
20200601,Información no disponible,Hombre,25 A 44 AÑOS,Informal,5872800.321
20200601,Información no disponible,Hombre,45 A 64 AÑOS,Formal,4187044.663
20200601,Información no disponible,Hombre,45 A 64 AÑOS,Informal,4950900.663
20200601,Información no disponible,Hombre,65 AÑOS Y MAS,Formal,418841.3333
20200601,Información no disponible,Hombre,65 AÑOS Y MAS,Informal,1012693.664
20200601,Información no disponible,Hombre,NO ESPECIFICADO,Formal,2820.333412
20200601,Información no disponible,Hombre,NO ESPECIFICADO,Informal,5238.666748
20200601,Información no disponible,Mujer,15 A 24 AÑOS,Formal,920423.6703
20200601,Información no disponible,Mujer,15 A 24 AÑOS,Informal,1134518.663
20200601,Información no disponible,Mujer,25 A 44 AÑOS,Formal,5050628.665
20200601,Información no disponible,Mujer,25 A 44 AÑOS,Informal,4047559.665
20200601,Información no disponible,Mujer,45 A 64 AÑOS,Formal,2708080.669
20200601,Información no disponible,Mujer,45 A 64 AÑOS,Informal,2951833.332
20200601,Información no disponible,Mujer,65 AÑOS Y MAS,Formal,171927.9995
20200601,Información no disponible,Mujer,65 AÑOS Y MAS,Informal,637613.9995
20200601,Información no disponible,Mujer,NO ESPECIFICADO,Formal,12028.66695
20200601,Información no disponible,Mujer,NO ESPECIFICADO,Informal,5247.999981
20200301,Jalisco,Hombre,15 A 24 AÑOS,Formal,153313
20200901,Jalisco,Hombre,15 A 24 AÑOS,Formal,163407
20210301,Jalisco,Hombre,15 A 24 AÑOS,Formal,143727
20210601,Jalisco,Hombre,15 A 24 AÑOS,Formal,151632
20210901,Jalisco,Hombre,15 A 24 AÑOS,Formal,168421
20200301,Jalisco,Hombre,15 A 24 AÑOS,Informal,274933
20200901,Jalisco,Hombre,15 A 24 AÑOS,Informal,254138
20210301,Jalisco,Hombre,15 A 24 AÑOS,Informal,267005
20210601,Jalisco,Hombre,15 A 24 AÑOS,Informal,262406
20210901,Jalisco,Hombre,15 A 24 AÑOS,Informal,267478
20200301,Jalisco,Hombre,25 A 44 AÑOS,Formal,623774
20200901,Jalisco,Hombre,25 A 44 AÑOS,Formal,598361
20210301,Jalisco,Hombre,25 A 44 AÑOS,Formal,601167
20210601,Jalisco,Hombre,25 A 44 AÑOS,Formal,621730
20210901,Jalisco,Hombre,25 A 44 AÑOS,Formal,660117
20200301,Jalisco,Hombre,25 A 44 AÑOS,Informal,428156
20200901,Jalisco,Hombre,25 A 44 AÑOS,Informal,403900
20210301,Jalisco,Hombre,25 A 44 AÑOS,Informal,457964
20210601,Jalisco,Hombre,25 A 44 AÑOS,Informal,445052
20210901,Jalisco,Hombre,25 A 44 AÑOS,Informal,405245
20200301,Jalisco,Hombre,45 A 64 AÑOS,Formal,369520
20200901,Jalisco,Hombre,45 A 64 AÑOS,Formal,348378
20210301,Jalisco,Hombre,45 A 64 AÑOS,Formal,359931
20210601,Jalisco,Hombre,45 A 64 AÑOS,Formal,379118
20210901,Jalisco,Hombre,45 A 64 AÑOS,Formal,393653
20200301,Jalisco,Hombre,45 A 64 AÑOS,Informal,291851
20200901,Jalisco,Hombre,45 A 64 AÑOS,Informal,306822
20210301,Jalisco,Hombre,45 A 64 AÑOS,Informal,312046
20210601,Jalisco,Hombre,45 A 64 AÑOS,Informal,317829
20210901,Jalisco,Hombre,45 A 64 AÑOS,Informal,320963
20200301,Jalisco,Hombre,65 AÑOS Y MAS,Formal,42785
20200901,Jalisco,Hombre,65 AÑOS Y MAS,Formal,26163
20210301,Jalisco,Hombre,65 AÑOS Y MAS,Formal,41205
20210601,Jalisco,Hombre,65 AÑOS Y MAS,Formal,49675
20210901,Jalisco,Hombre,65 AÑOS Y MAS,Formal,41790
20200301,Jalisco,Hombre,65 AÑOS Y MAS,Informal,83687
20200901,Jalisco,Hombre,65 AÑOS Y MAS,Informal,81019
20210301,Jalisco,Hombre,65 AÑOS Y MAS,Informal,77478
20210601,Jalisco,Hombre,65 AÑOS Y MAS,Informal,83005
20210901,Jalisco,Hombre,65 AÑOS Y MAS,Informal,75885
20200301,Jalisco,Hombre,NO ESPECIFICADO,Formal,1626
20200901,Jalisco,Hombre,NO ESPECIFICADO,Formal,4929
20210301,Jalisco,Hombre,NO ESPECIFICADO,Formal,2192
20210601,Jalisco,Hombre,NO ESPECIFICADO,Formal,1662
20210901,Jalisco,Hombre,NO ESPECIFICADO,Formal,1060
20200301,Jalisco,Hombre,NO ESPECIFICADO,Informal,5053
20200901,Jalisco,Hombre,NO ESPECIFICADO,Informal,1050
20210301,Jalisco,Hombre,NO ESPECIFICADO,Informal,3000
20210601,Jalisco,Hombre,NO ESPECIFICADO,Informal,1773
20210901,Jalisco,Hombre,NO ESPECIFICADO,Informal,497
20200301,Jalisco,Mujer,15 A 24 AÑOS,Formal,96948
20200901,Jalisco,Mujer,15 A 24 AÑOS,Formal,80108
20210301,Jalisco,Mujer,15 A 24 AÑOS,Formal,101832
20210601,Jalisco,Mujer,15 A 24 AÑOS,Formal,98213
20210901,Jalisco,Mujer,15 A 24 AÑOS,Formal,103617
20200301,Jalisco,Mujer,15 A 24 AÑOS,Informal,162193
20200901,Jalisco,Mujer,15 A 24 AÑOS,Informal,135105
20210301,Jalisco,Mujer,15 A 24 AÑOS,Informal,140489
20210601,Jalisco,Mujer,15 A 24 AÑOS,Informal,150648
20210901,Jalisco,Mujer,15 A 24 AÑOS,Informal,168141
20200301,Jalisco,Mujer,25 A 44 AÑOS,Formal,411152
20200901,Jalisco,Mujer,25 A 44 AÑOS,Formal,426705
20210301,Jalisco,Mujer,25 A 44 AÑOS,Formal,442302
20210601,Jalisco,Mujer,25 A 44 AÑOS,Formal,447128
20210901,Jalisco,Mujer,25 A 44 AÑOS,Formal,429240
20200301,Jalisco,Mujer,25 A 44 AÑOS,Informal,350694
20200901,Jalisco,Mujer,25 A 44 AÑOS,Informal,288861
20210301,Jalisco,Mujer,25 A 44 AÑOS,Informal,324559
20210601,Jalisco,Mujer,25 A 44 AÑOS,Informal,313299
20210901,Jalisco,Mujer,25 A 44 AÑOS,Informal,309750
20200301,Jalisco,Mujer,45 A 64 AÑOS,Formal,203378
20200901,Jalisco,Mujer,45 A 64 AÑOS,Formal,204418
20210301,Jalisco,Mujer,45 A 64 AÑOS,Formal,210882
20210601,Jalisco,Mujer,45 A 64 AÑOS,Formal,234012
20210901,Jalisco,Mujer,45 A 64 AÑOS,Formal,219994
20200301,Jalisco,Mujer,45 A 64 AÑOS,Informal,221890
20200901,Jalisco,Mujer,45 A 64 AÑOS,Informal,209227
20210301,Jalisco,Mujer,45 A 64 AÑOS,Informal,205943
20210601,Jalisco,Mujer,45 A 64 AÑOS,Informal,218130
20210901,Jalisco,Mujer,45 A 64 AÑOS,Informal,218901
20200301,Jalisco,Mujer,65 AÑOS Y MAS,Formal,10399
20200901,Jalisco,Mujer,65 AÑOS Y MAS,Formal,5941
20210301,Jalisco,Mujer,65 AÑOS Y MAS,Formal,10103
20210601,Jalisco,Mujer,65 AÑOS Y MAS,Formal,10902
20210901,Jalisco,Mujer,65 AÑOS Y MAS,Formal,7048
20200301,Jalisco,Mujer,65 AÑOS Y MAS,Informal,50422
20200901,Jalisco,Mujer,65 AÑOS Y MAS,Informal,31697
20210301,Jalisco,Mujer,65 AÑOS Y MAS,Informal,30093
20210601,Jalisco,Mujer,65 AÑOS Y MAS,Informal,36689
20210901,Jalisco,Mujer,65 AÑOS Y MAS,Informal,32476
20200301,Jalisco,Mujer,NO ESPECIFICADO,Formal,1869
20200901,Jalisco,Mujer,NO ESPECIFICADO,Formal,1516
20210301,Jalisco,Mujer,NO ESPECIFICADO,Formal,2530
20210601,Jalisco,Mujer,NO ESPECIFICADO,Formal,1112
20210901,Jalisco,Mujer,NO ESPECIFICADO,Formal,1141
20200301,Jalisco,Mujer,NO ESPECIFICADO,Informal,2299
20210301,Jalisco,Mujer,NO ESPECIFICADO,Informal,1148
20210601,Jalisco,Mujer,NO ESPECIFICADO,Informal,685
20200301,Michoacán,Hombre,15 A 24 AÑOS,Formal,31810
20200901,Michoacán,Hombre,15 A 24 AÑOS,Formal,30676
20210301,Michoacán,Hombre,15 A 24 AÑOS,Formal,27299
20210601,Michoacán,Hombre,15 A 24 AÑOS,Formal,46270
20210901,Michoacán,Hombre,15 A 24 AÑOS,Formal,51956
20200301,Michoacán,Hombre,15 A 24 AÑOS,Informal,202676
20200901,Michoacán,Hombre,15 A 24 AÑOS,Informal,176462
20210301,Michoacán,Hombre,15 A 24 AÑOS,Informal,166239
20210601,Michoacán,Hombre,15 A 24 AÑOS,Informal,191047
20210901,Michoacán,Hombre,15 A 24 AÑOS,Informal,210864
20200301,Michoacán,Hombre,25 A 44 AÑOS,Formal,211842
20200901,Michoacán,Hombre,25 A 44 AÑOS,Formal,212373
20210301,Michoacán,Hombre,25 A 44 AÑOS,Formal,204516
20210601,Michoacán,Hombre,25 A 44 AÑOS,Formal,193473
20210901,Michoacán,Hombre,25 A 44 AÑOS,Formal,212557
20200301,Michoacán,Hombre,25 A 44 AÑOS,Informal,369125
20200901,Michoacán,Hombre,25 A 44 AÑOS,Informal,344695
20210301,Michoacán,Hombre,25 A 44 AÑOS,Informal,366093
20210601,Michoacán,Hombre,25 A 44 AÑOS,Informal,334038
20210901,Michoacán,Hombre,25 A 44 AÑOS,Informal,352824
20200301,Michoacán,Hombre,45 A 64 AÑOS,Formal,149605
20200901,Michoacán,Hombre,45 A 64 AÑOS,Formal,151935
20210301,Michoacán,Hombre,45 A 64 AÑOS,Formal,147461
20210601,Michoacán,Hombre,45 A 64 AÑOS,Formal,133159
20210901,Michoacán,Hombre,45 A 64 AÑOS,Formal,146081
20200301,Michoacán,Hombre,45 A 64 AÑOS,Informal,219268
20200901,Michoacán,Hombre,45 A 64 AÑOS,Informal,221175
20210301,Michoacán,Hombre,45 A 64 AÑOS,Informal,243835
20210601,Michoacán,Hombre,45 A 64 AÑOS,Informal,255202
20210901,Michoacán,Hombre,45 A 64 AÑOS,Informal,244051
20200301,Michoacán,Hombre,65 AÑOS Y MAS,Formal,28368
20200901,Michoacán,Hombre,65 AÑOS Y MAS,Formal,19720
20210301,Michoacán,Hombre,65 AÑOS Y MAS,Formal,22498
20210601,Michoacán,Hombre,65 AÑOS Y MAS,Formal,24019
20210901,Michoacán,Hombre,65 AÑOS Y MAS,Formal,30148
20200301,Michoacán,Hombre,65 AÑOS Y MAS,Informal,62388
20200901,Michoacán,Hombre,65 AÑOS Y MAS,Informal,60404
20210301,Michoacán,Hombre,65 AÑOS Y MAS,Informal,60246
20210601,Michoacán,Hombre,65 AÑOS Y MAS,Informal,59848
20210901,Michoacán,Hombre,65 AÑOS Y MAS,Informal,63738
20200301,Michoacán,Mujer,15 A 24 AÑOS,Formal,24128
20200901,Michoacán,Mujer,15 A 24 AÑOS,Formal,27123
20210301,Michoacán,Mujer,15 A 24 AÑOS,Formal,19085
20210601,Michoacán,Mujer,15 A 24 AÑOS,Formal,23697
20210901,Michoacán,Mujer,15 A 24 AÑOS,Formal,21076
20200301,Michoacán,Mujer,15 A 24 AÑOS,Informal,98625
20200901,Michoacán,Mujer,15 A 24 AÑOS,Informal,65889
20210301,Michoacán,Mujer,15 A 24 AÑOS,Informal,80652
20210601,Michoacán,Mujer,15 A 24 AÑOS,Informal,95850
20210901,Michoacán,Mujer,15 A 24 AÑOS,Informal,91207
20200301,Michoacán,Mujer,25 A 44 AÑOS,Formal,141605
20200901,Michoacán,Mujer,25 A 44 AÑOS,Formal,150279
20210301,Michoacán,Mujer,25 A 44 AÑOS,Formal,162545
20210601,Michoacán,Mujer,25 A 44 AÑOS,Formal,156993
20210901,Michoacán,Mujer,25 A 44 AÑOS,Formal,192273
20200301,Michoacán,Mujer,25 A 44 AÑOS,Informal,242651
20200901,Michoacán,Mujer,25 A 44 AÑOS,Informal,192927
20210301,Michoacán,Mujer,25 A 44 AÑOS,Informal,197869
20210601,Michoacán,Mujer,25 A 44 AÑOS,Informal,239578
20210901,Michoacán,Mujer,25 A 44 AÑOS,Informal,242773
20200301,Michoacán,Mujer,45 A 64 AÑOS,Formal,82658
20200901,Michoacán,Mujer,45 A 64 AÑOS,Formal,76957
20210301,Michoacán,Mujer,45 A 64 AÑOS,Formal,88492
20210601,Michoacán,Mujer,45 A 64 AÑOS,Formal,77171
20210901,Michoacán,Mujer,45 A 64 AÑOS,Formal,95772
20200301,Michoacán,Mujer,45 A 64 AÑOS,Informal,170718
20200901,Michoacán,Mujer,45 A 64 AÑOS,Informal,130901
20210301,Michoacán,Mujer,45 A 64 AÑOS,Informal,131888
20210601,Michoacán,Mujer,45 A 64 AÑOS,Informal,133346
20210901,Michoacán,Mujer,45 A 64 AÑOS,Informal,135018
20200301,Michoacán,Mujer,65 AÑOS Y MAS,Formal,9513
20200901,Michoacán,Mujer,65 AÑOS Y MAS,Formal,9863
20210301,Michoacán,Mujer,65 AÑOS Y MAS,Formal,2549
20210601,Michoacán,Mujer,65 AÑOS Y MAS,Formal,12003
20210901,Michoacán,Mujer,65 AÑOS Y MAS,Formal,8148
20200301,Michoacán,Mujer,65 AÑOS Y MAS,Informal,36229
20200901,Michoacán,Mujer,65 AÑOS Y MAS,Informal,31500
20210301,Michoacán,Mujer,65 AÑOS Y MAS,Informal,17840
20210601,Michoacán,Mujer,65 AÑOS Y MAS,Informal,25630
20210901,Michoacán,Mujer,65 AÑOS Y MAS,Informal,27132
20200301,Michoacán,Mujer,NO ESPECIFICADO,Informal,175
20200301,Morelos,Hombre,15 A 24 AÑOS,Formal,17091
20200901,Morelos,Hombre,15 A 24 AÑOS,Formal,18708
20210301,Morelos,Hombre,15 A 24 AÑOS,Formal,14433
20210601,Morelos,Hombre,15 A 24 AÑOS,Formal,16479
20210901,Morelos,Hombre,15 A 24 AÑOS,Formal,11486
20200301,Morelos,Hombre,15 A 24 AÑOS,Informal,60796
20200901,Morelos,Hombre,15 A 24 AÑOS,Informal,57408
20210301,Morelos,Hombre,15 A 24 AÑOS,Informal,53442
20210601,Morelos,Hombre,15 A 24 AÑOS,Informal,63829
20210901,Morelos,Hombre,15 A 24 AÑOS,Informal,69455
20200301,Morelos,Hombre,25 A 44 AÑOS,Formal,83441
20200901,Morelos,Hombre,25 A 44 AÑOS,Formal,74502
20210301,Morelos,Hombre,25 A 44 AÑOS,Formal,78511
20210601,Morelos,Hombre,25 A 44 AÑOS,Formal,88432
20210901,Morelos,Hombre,25 A 44 AÑOS,Formal,82548
20200301,Morelos,Hombre,25 A 44 AÑOS,Informal,145846
20200901,Morelos,Hombre,25 A 44 AÑOS,Informal,141926
20210301,Morelos,Hombre,25 A 44 AÑOS,Informal,135347
20210601,Morelos,Hombre,25 A 44 AÑOS,Informal,140801
20210901,Morelos,Hombre,25 A 44 AÑOS,Informal,138820
20200301,Morelos,Hombre,45 A 64 AÑOS,Formal,56392
20200901,Morelos,Hombre,45 A 64 AÑOS,Formal,53677
20210301,Morelos,Hombre,45 A 64 AÑOS,Formal,56650
20210601,Morelos,Hombre,45 A 64 AÑOS,Formal,55354
20210901,Morelos,Hombre,45 A 64 AÑOS,Formal,60932
20200301,Morelos,Hombre,45 A 64 AÑOS,Informal,105605
20200901,Morelos,Hombre,45 A 64 AÑOS,Informal,98659
20210301,Morelos,Hombre,45 A 64 AÑOS,Informal,106437
20210601,Morelos,Hombre,45 A 64 AÑOS,Informal,109690
20210901,Morelos,Hombre,45 A 64 AÑOS,Informal,111433
20200301,Morelos,Hombre,65 AÑOS Y MAS,Formal,6531
20200901,Morelos,Hombre,65 AÑOS Y MAS,Formal,7836
20210301,Morelos,Hombre,65 AÑOS Y MAS,Formal,7569
20210601,Morelos,Hombre,65 AÑOS Y MAS,Formal,6241
20210901,Morelos,Hombre,65 AÑOS Y MAS,Formal,8335
20200301,Morelos,Hombre,65 AÑOS Y MAS,Informal,28169
20200901,Morelos,Hombre,65 AÑOS Y MAS,Informal,28817
20210301,Morelos,Hombre,65 AÑOS Y MAS,Informal,27220
20210601,Morelos,Hombre,65 AÑOS Y MAS,Informal,24535
20210901,Morelos,Hombre,65 AÑOS Y MAS,Informal,22954
20200301,Morelos,Hombre,NO ESPECIFICADO,Formal,333
20200901,Morelos,Hombre,NO ESPECIFICADO,Formal,252
20210301,Morelos,Hombre,NO ESPECIFICADO,Formal,143
20210601,Morelos,Hombre,NO ESPECIFICADO,Formal,493
20210901,Morelos,Hombre,NO ESPECIFICADO,Formal,60
20200901,Morelos,Hombre,NO ESPECIFICADO,Informal,366
20210301,Morelos,Hombre,NO ESPECIFICADO,Informal,143
20210601,Morelos,Hombre,NO ESPECIFICADO,Informal,213
20210901,Morelos,Hombre,NO ESPECIFICADO,Informal,210
20200301,Morelos,Mujer,15 A 24 AÑOS,Formal,10055
20200901,Morelos,Mujer,15 A 24 AÑOS,Formal,13620
20210301,Morelos,Mujer,15 A 24 AÑOS,Formal,9164
20210601,Morelos,Mujer,15 A 24 AÑOS,Formal,9819
20210901,Morelos,Mujer,15 A 24 AÑOS,Formal,8643
20200301,Morelos,Mujer,15 A 24 AÑOS,Informal,40620
20200901,Morelos,Mujer,15 A 24 AÑOS,Informal,36931
20210301,Morelos,Mujer,15 A 24 AÑOS,Informal,32603
20210601,Morelos,Mujer,15 A 24 AÑOS,Informal,36306
20210901,Morelos,Mujer,15 A 24 AÑOS,Informal,37774
20200301,Morelos,Mujer,25 A 44 AÑOS,Formal,66923
20200901,Morelos,Mujer,25 A 44 AÑOS,Formal,61160
20210301,Morelos,Mujer,25 A 44 AÑOS,Formal,66006
20210601,Morelos,Mujer,25 A 44 AÑOS,Formal,57411
20210901,Morelos,Mujer,25 A 44 AÑOS,Formal,61465
20200301,Morelos,Mujer,25 A 44 AÑOS,Informal,90852
20200901,Morelos,Mujer,25 A 44 AÑOS,Informal,89803
20210301,Morelos,Mujer,25 A 44 AÑOS,Informal,95141
20210601,Morelos,Mujer,25 A 44 AÑOS,Informal,96284
20210901,Morelos,Mujer,25 A 44 AÑOS,Informal,96719
20200301,Morelos,Mujer,45 A 64 AÑOS,Formal,39889
20200901,Morelos,Mujer,45 A 64 AÑOS,Formal,44804
20210301,Morelos,Mujer,45 A 64 AÑOS,Formal,37842
20210601,Morelos,Mujer,45 A 64 AÑOS,Formal,39090
20210901,Morelos,Mujer,45 A 64 AÑOS,Formal,40207
20200301,Morelos,Mujer,45 A 64 AÑOS,Informal,79483
20200901,Morelos,Mujer,45 A 64 AÑOS,Informal,65248
20210301,Morelos,Mujer,45 A 64 AÑOS,Informal,71709
20210601,Morelos,Mujer,45 A 64 AÑOS,Informal,72862
20210901,Morelos,Mujer,45 A 64 AÑOS,Informal,69976
20200301,Morelos,Mujer,65 AÑOS Y MAS,Formal,4458
20200901,Morelos,Mujer,65 AÑOS Y MAS,Formal,3128
20210301,Morelos,Mujer,65 AÑOS Y MAS,Formal,2231
20210601,Morelos,Mujer,65 AÑOS Y MAS,Formal,2104
20210901,Morelos,Mujer,65 AÑOS Y MAS,Formal,1104
20200301,Morelos,Mujer,65 AÑOS Y MAS,Informal,14389
20200901,Morelos,Mujer,65 AÑOS Y MAS,Informal,12800
20210301,Morelos,Mujer,65 AÑOS Y MAS,Informal,11856
20210601,Morelos,Mujer,65 AÑOS Y MAS,Informal,13134
20210901,Morelos,Mujer,65 AÑOS Y MAS,Informal,14622
20200901,Morelos,Mujer,NO ESPECIFICADO,Formal,252
20210601,Morelos,Mujer,NO ESPECIFICADO,Formal,211
20200301,Morelos,Mujer,NO ESPECIFICADO,Informal,152
20210301,Morelos,Mujer,NO ESPECIFICADO,Informal,203
20210601,Morelos,Mujer,NO ESPECIFICADO,Informal,141
20200301,Nayarit,Hombre,15 A 24 AÑOS,Formal,13299
20200901,Nayarit,Hombre,15 A 24 AÑOS,Formal,10097
20210301,Nayarit,Hombre,15 A 24 AÑOS,Formal,13217
20210601,Nayarit,Hombre,15 A 24 AÑOS,Formal,14009
20210901,Nayarit,Hombre,15 A 24 AÑOS,Formal,13269
20200301,Nayarit,Hombre,15 A 24 AÑOS,Informal,48009
20200901,Nayarit,Hombre,15 A 24 AÑOS,Informal,32055
20210301,Nayarit,Hombre,15 A 24 AÑOS,Informal,45067
20210601,Nayarit,Hombre,15 A 24 AÑOS,Informal,55147
20210901,Nayarit,Hombre,15 A 24 AÑOS,Informal,52210
20200301,Nayarit,Hombre,25 A 44 AÑOS,Formal,67001
20200901,Nayarit,Hombre,25 A 44 AÑOS,Formal,115868
20210301,Nayarit,Hombre,25 A 44 AÑOS,Formal,122467
20210601,Nayarit,Hombre,25 A 44 AÑOS,Formal,82232
20210901,Nayarit,Hombre,25 A 44 AÑOS,Formal,68664
20200301,Nayarit,Hombre,25 A 44 AÑOS,Informal,78987
20200901,Nayarit,Hombre,25 A 44 AÑOS,Informal,76280
